0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,1,6
0,2,5
0,3,4
0,4,3
0,5,2
0,6,1
0,7,0
0,7,1
0,7,2
0,7,3
0,8,2
0,9,1
0,10,0
0,10,1
0,10,2
0,10,3
0,10,4
0,10,5
0,10,6
0,10,7
0,11,7
0,12,6
0,13,5
0,14,4
0,15,3
0,16,2
0,17,1
0,18,0
0,18,1
0,18,2
0,18,3
1,18,2
1,19,1
1,20,0
2,20,0
2,20,1
2,20,2
3,20,1
4,20,1
5,20,0
5,20,1
5,20,2
5,20,3
5,20,4
5,21,3
6,21,2
6,22,1
6,23,0
6,23,1
6,23,2
6,23,3
6,23,4
6,24,3
7,24,2
7,25,1
7,26,0
7,26,1
7,26,2
7,27,2
7,27,3
7,27,4
7,28,3
7,29,2
7,30,1
7,31,0
7,31,1
7,31,2
7,31,3
7,31,4
7,31,5
7,31,6
7,31,7
7,31,8
7,32,8
7,32,9
7,33,8
7,34,7
7,35,6
8,35,5
8,36,4
8,37,3
8,38,2
8,39,1
8,40,0
8,40,1
8,41,1
8,42,1
8,42,2
8,42,3
8,43,2
8,44,1
8,45,0
8,45,1
8,45,2
8,45,3
8,45,4
8,45,5
8,45,6
8,45,7
8,45,8
8,45,9
8,45,10
8,45,11
8,45,12
8,45,13
8,45,14
8,46,13
8,46,14
8,47,13
8,47,14
8,48,13
8,48,14
8,48,15
8,49,15
8,50,14
8,51,13
8,52,12
8,53,11
8,54,10
8,55,9
8,56,8
8,57,7
8,58,6
8,59,5
8,60,4
8,61,3
8,62,2
8,63,1
8,64,0
8,64,1
8,64,2
8,65,1
8,66,0
8,66,1
8,67,1
8,67,2
8,67,3
8,67,4
8,67,5
8,67,6
8,67,7
8,67,8
8,67,9
8,68,8
8,69,7
8,70,6
8,71,5
9,71,4
9,72,3
9,73,2
9,74,1
9,75,0
9,75,1
9,75,2
9,75,3
9,76,2
9,77,1
9,78,0
9,78,1
9,78,2
9,78,3
9,78,4
9,78,5
9,78,6
9,78,7
9,78,8
9,78,9
9,78,10
9,78,11
9,79,10
9,80,10
9,81,9
9,82,9
9,83,8
9,84,7
9,85,6
9,86,5
9,87,4
9,88,3
9,89,2
9,90,1
9,91,0
9,92,0
9,92,1
9,93,0
9,93,1
9,93,2
9,94,1
10,94,0
11,94,0
11,94,1
11,94,2
11,95,1
12,95,0
12,96,0
12,97,0
12,97,1
12,97,2
12,98,1
12,99,0
12,99,1
12,100,1
12,100,2
12,101,1
13,101,0
13,101,1
14,101,0
14,101,1
14,101,2
14,101,3
14,102,2
15,102,1
15,103,0
16,103,0
17,103,0
17,103,1
17,103,2
17,103,3
17,103,4
17,103,5
17,103,6
17,103,7
17,103,8
17,103,9
17,103,10
17,103,11
17,103,12
17,103,13
17,104,12
17,104,13
17,105,13
17,105,14
17,105,15
17,105,16
17,106,15
17,106,16
17,106,17
17,107,17
17,107,18
17,107,19
17,107,20
17,107,21
17,108,21
17,108,22
17,109,21
17,109,22
17,109,23
17,109,24
17,109,25
17,110,24
17,111,24
17,112,23
17,112,24
17,113,24
17,114,23
17,115,22
17,116,21
